list_name,name,label::english,governorate
location,YE20065115400,Al-Hensh,
location,YE20065110800,Al-Jahrah,
location,YE20065112200,Al-Mabar,
location,YE20065114200,Al-Maghrabah,
location,YE20065114100,Al-Maheirab,
location,YE20065111300,Al-Mahras,
location,YE20065110700,Al-Meqdar,
location,YE20065115700,Al-Mezlaq,
location,YE20065112500,Al-Nobah,
location,YE20065114900,Al-Qarnah,
location,YE20065115000,Al-Safra,
location,YE20065110300,Al-Shamr Al-Aali,
location,YE20065110100,Al-Surm,
location,YE20065111900,Al-Tawilah,
location,YE20065114300,Al-Wakd,
location,YE20065113800,Bab Al-Shareij,
location,YE20065115500,Bab Kharban,
location,YE20065114800,Bab Qaryan,
location,YE20065114600,Bab Sardah,
location,YE20065113400,Bab Sharf,
location,YE20065114700,Bab Sharyah,
location,YE20065115100,Bab Wadi Al-Ein,
location,YE20065111400,Bahouth,
location,YE20065111500,Bait Al-Aty,
location,YE20065112100,Bait Al-Maein,
location,YE20065110900,Banahah,
location,YE20065110200,Bani Enad,
location,YE20065111100,Dajnob,
location,YE20065112800,Dajrah,
location,YE20065112000,De Carmadi,
location,YE20065114000,Dhuhr Al-Saba,
location,YE20065110400,Fareeah,
location,YE20065113600,Hamam,
location,YE20065113300,Jaba,
location,YE20065112600,Jabr Al-Hejar,
location,YE20065113100,Jabr Al-Noud,
location,YE20065113900,Jabr Al-Qeini,
location,YE20065111600,Jubranah,
location,YE20065111800,Martabah,
location,YE20065111200,Mashrah,
location,YE20065113700,Mathfeirah,
location,YE20065114500,Mazeitah,
location,YE20065111000,Saqmah,
location,YE20065112700,Shab Al-Dhahah,
location,YE20065112300,Shab Al-Houd,
location,YE20065115300,Waqed,
location,YE20065113200,Yanam,
location,YE20065112900,Yathar,
location,YE20065113500,جار الحلص,
location,YE20065210800,Al-Awselab,
location,YE20065210600,Al-Baleedah,
location,YE20065211700,Al-Bazwah,
location,YE20065211100,Al-Cazameer,
location,YE20065210300,Al-Dhohr,
location,YE20065210700,Al-Dhuhrah,
location,YE20065212200,Al-Gharbyah,
location,YE20065211400,Al-Hamra'a,
location,YE20065210100,Al-Haqw,
location,YE20065211800,Al-Heyam,
location,YE20065211000,Al-Lacam,
location,YE20065211900,Al-Masarah,
location,YE20065212300,Al-Mendhar,
location,YE20065210200,Al-Munakh,
location,YE20065210900,Al-Munawb,
location,YE20065212500,Al-Sadeef,
location,YE20065211300,Bait Al-Faqeeh,
location,YE20065211600,Dahjanah,
location,YE20065211200,Dar Qoreya'a,
location,YE20065210500,Haclan,
location,YE20065210400,Mashrah,
location,YE20065212000,Qalqal,
location,YE20065212400,Shab Al-Athary,
location,YE20065211500,Shab Al-Nakhl,
location,YE20065212100,مسلاعه,
location,YE20065310700,Al-Damn,
location,YE20065310600,Al-Dhuhrah,
location,YE20065310100,Al-Mashayem,
location,YE20065310400,Al-Shab,
location,YE20065310300,Bait Al-Mudeer,
location,YE20065310200,Lacam,
location,YE20065310500,Madhr,
location,YE20065410200,Al-Salb,
location,YE20065410300,Enshadhah,
location,YE20065410100,Jadahed,
location,YE20065510200,Al-Aredhah,
location,YE20065510100,Al-Jeanz,
location,YE20065510300,Al-Nahyah (District),
location,YE20065510500,Al-Rabo,
location,YE20065510600,Al-Sabah,
location,YE20065510700,Aqar Mountain,
location,YE20065510400,Sharah,
location,YE20065610100,Al-Asemi,
location,YE20065610900,Al-Dar,
location,YE20065610400,Al-Masdaf,
location,YE20065610700,Al-Rebat,
location,YE20065610500,Al-Salal,
location,YE20065610800,Qaryat Yarbes,
location,YE20065610300,Qatbah,
location,YE20065610600,Sahlat Bani Maslam,
location,YE20065610200,Yahqor,
location,YE20065710500,Al-Awash,
location,YE20065710800,Al-Memlah,
location,YE20065710400,Al-Meshraq,
location,YE20065710600,Bani Maseegh,
location,YE20065710700,De Carb,
location,YE20065710100,Hyjat Abyah,
location,YE20065710200,Thee Baqer,
location,YE20065710300,Thee Farae,
location,YE20065810200,Adnah,
location,YE20065810400,Al-Madyah,
location,YE20065810500,Al-Rebat,
location,YE20065810700,Al-Samaei,
location,YE20065810800,Al-Sharqi,
location,YE20065810600,Dhuhrat Wasel,
location,YE20065810100,Khadman,
location,YE20065810300,Makmadah,
location,YE20065910400,Al-Dhola Al-Ali,
location,YE20065910300,Al-Dhola Al-Safel,
location,YE20065910200,Al-Dhuhrah,
location,YE20065910600,Dowlah,
location,YE20065910500,Ja'ar,
location,YE20065910100,Thee Shrahah,
location,YE20066010400,Al-Asadi,
location,YE20066010200,Al-Fajrah,
location,YE20066010100,Bani Musa,
location,YE20066010500,Jareen,
location,YE20066010700,Qatoub,
location,YE20066010600,Thee Jearah,
location,YE20066010300,Thee Namran,
location,YE20066010800,TheeTamah,
location,YE20066110200,Al-Juhr,
location,YE20066110400,Al-Maraei,
location,YE20066110500,Al-Salamah,
location,YE20066110100,Al-Taleq,
location,YE20066110600,Thee Malahi,
location,YE20066110300,Zarm,
location,YE20066210200,Al-Harf,
location,YE20066210300,Al-Sahafi,
location,YE20066210400,Al-Seifer,
location,YE20066210100,Jubah,
location,YE20066310800,Al-Carasae,
location,YE20066310600,Al-Carbah,
location,YE20066310300,Al-Dhuhrah,
location,YE20066310500,Al-Heyjah,
location,YE20066310200,Al-Qeshb,
location,YE20066310700,Hawjar,
location,YE20066310100,Qurahrah,
location,YE20066310400,Sharqi Al-Ahwaf,
location,YE20066410300,Al-Antaq Al-Aali,
location,YE20066410500,Al-Dhuhrah,
location,YE20066411100,Al-Eyn,
location,YE20066411000,Al-Thera,
location,YE20066410400,De Ghabr,
location,YE20066411200,De Hajran,
location,YE20066410600,De Half,
location,YE20066410700,De Khamarah,
location,YE20066410800,Dee Sad,
location,YE20066410900,Halmah,
location,YE20066411300,Madrah,
location,YE20066410200,Makhrouf,
location,YE20066410100,Maswah,
location,YE20066411400,Mawrakah,
location,YE20066510300,Aadan,
location,YE20066510600,Al-Amqah,
location,YE20066510400,Al-Masqaf,
location,YE20066510700,Beyneh,
location,YE20066510800,Dawhadhi,
location,YE20066510500,Madajer,
location,YE20066510100,Qeis,
location,YE20066510200,Shara,
location,YE20066610200,Al-Dar,
location,YE20066611400,Al-Jadalah,
location,YE20066610500,Al-Madhabi,
location,YE20066611100,Al-Mawbalah,
location,YE20066610400,Al-Sahlah,
location,YE20066610300,Al-Salaf,
location,YE20066610800,Al-Salqah,
location,YE20066610100,Al-Sharaf,
location,YE20066610600,Bateesha,
location,YE20066611300,Dardoua Mountain,
location,YE20066610700,Hadyah,
location,YE20066610900,Madarat Al-Khaleel,
location,YE20066611000,Thee Juadah,
location,YE20066611200,Thee Taleq,
location,YE20066711500,Al-Barahah,
location,YE20066711000,Al-Dar Al-Ali and Al-Safel,
location,YE20066711400,Al-Dhola,
location,YE20066710600,Al-Jeerah,
location,YE20066710500,Al-Khanjouf,
location,YE20066710700,Al-Maghrabah,
location,YE20066710900,Al-Mahelah,
location,YE20066711100,Al-Reis,
location,YE20066710300,Al-Sahal,
location,YE20066711600,Aroumah,
location,YE20066710400,Aroush,
location,YE20066711300,Cawnah,
location,YE20066710800,De Otmei,
location,YE20066711800,De Reisan,
location,YE20066710200,De Shamar,
location,YE20066711700,Lacamah,
location,YE20066711200,Madhahyah,
location,YE20066710100,Surah,
location,YE20066810300,Al-Alyah,
location,YE20066810400,Al-Dhehar,
location,YE20066810500,Al-Heymah,
location,YE20066810200,Al-Safelah,
location,YE20066810100,Al-Salaf,
location,YE20066910800,Al-Akd,
location,YE20066910600,Al-Dhaher,
location,YE20066910100,Al-Dhuhrah,
location,YE20066910300,Al-Hajr,
location,YE20066910500,Al-Mahatah,
location,YE20066910700,Asakerah,
location,YE20066910200,Senwah,
location,YE20066910400,Shaberah,
location,YE20067010700,Al-Haqeeq Al-Ali,
location,YE20067010200,Al-Haqeeq Al-Safel,
location,YE20067010400,Al-Qaflah,
location,YE20067010600,Bait Al-Jeibi,
location,YE20067010300,Bait Al-Shaer,
location,YE20067010100,Raheibah,
location,YE20067010500,Seylat Al-Noubah,
location,YE20067110200,Al-Alaw,
location,YE20067110500,Al-Fara,
location,YE20067110300,Al-Hajr,
location,YE20067110100,Al-Maghrabah,
location,YE20067110400,Water Village,
location,YE20067210100,Al-Samynah,
location,YE20067210200,Arf,
location,YE20067310900,Al-Dhohr,
location,YE20067310700,Al-Hareef,
location,YE20067310500,Al-Mahal,
location,YE20067311100,Al-Mahelah,
location,YE20067310300,Al-Rahabah,
location,YE20067310100,Aran,
location,YE20067310200,Arsh,
location,YE20067310800,Bani Al-Maout,
location,YE20067311200,Jamareer,
location,YE20067310600,Rahdh,
location,YE20067310400,Shuca,
location,YE20067311000,Thee Sana,
location,YE20067411100,Al-Barahah,
location,YE20067411000,Al-Codmah,
location,YE20067410500,Al-Kharf,
location,YE20067410600,Al-Mahjar,
location,YE20067410300,Al-Makmad,
location,YE20067410700,Al-Mudeer,
location,YE20067410400,Al-Sahlah,
location,YE20067410900,Ardhah,
location,YE20067411300,Aroush,
location,YE20067410800,Daynawi,
location,YE20067411200,De Jabah,
location,YE20067410100,Jowrah,
location,YE20067410200,Juhrah,
location,YE20067510800,Al-Careef,
location,YE20067511200,Al-Daqeeq,
location,YE20067510700,Al-Dar,
location,YE20067510900,Al-Jadaryah,
location,YE20067510600,Al-Mahwa,
location,YE20067511400,Al-Majarein,
location,YE20067511300,Al-Mankh,
location,YE20067511600,Al-Rebat,
location,YE20067511000,Al-Saboul,
location,YE20067511100,Al-Thera,
location,YE20067510300,Bait Dabwan,
location,YE20067511500,Dar Al-Hajar,
location,YE20067510200,Khoban,
location,YE20067510100,Masdarah,
location,YE20067510400,Museinah,
location,YE20067510500,Shat Al-Ansari,
location,YE20067613600,Al-Ahad Market,
location,YE20067610700,Alb,
location,YE20067611100,Al-Careef,
location,YE20067612900,Al-Dhuhrah,
location,YE20067610300,Al-Jed'han,
location,YE20067611300,Al-Kemah,
location,YE20067613300,Al-Kharbeh,
location,YE20067612100,Al-Naqeel,
location,YE20067610500,Al-Qaheizah,
location,YE20067610400,Al-Sarh,
location,YE20067611400,Al-Sawmah,
location,YE20067610200,Al-Sharaf Al-Aali,
location,YE20067612300,Al-Sharaf Al-Safel,
location,YE20067612000,Al-Solfah,
location,YE20067612200,Al-Zala'a,
location,YE20067610900,Al-Zarah,
location,YE20067611900,Al-Zorm,
location,YE20067612700,Areishah,
location,YE20067613000,Cawnah,
location,YE20067611700,Daleian,
location,YE20067611000,Damrar,
location,YE20067611200,De Namr,
location,YE20067613100,De Qashd,
location,YE20067612600,De Sacb,
location,YE20067612500,Habkah,
location,YE20067610800,Hajrah,
location,YE20067613500,Houd Al-Manaseeb,
location,YE20067611500,Maeenah,
location,YE20067613200,Maldoumah,
location,YE20067610600,Mashraf,
location,YE20067611800,Meqdamah,
location,YE20067610100,Omq,
location,YE20067612800,Shaybah,
location,YE20067612400,Tei Dhaby,
location,YE20067611600,Thareib,
location,YE20067613400,Wadsh Al-Sofla,
location,YE20067711200,Al-Habeel,
location,YE20067710700,Al-Hajr,
location,YE20067711300,Al-Heyjah,
location,YE20067710500,Al-Mabta,
location,YE20067711100,Al-Nobah,
location,YE20067710800,Al-Sabli,
location,YE20067710400,Al-Sahlah,
location,YE20067710300,Al-Sahy,
location,YE20067710600,Al-Sharaqi,
location,YE20067711500,Al-Sharjah,
location,YE20067710100,Al-Shawca Mountain,
location,YE20067710200,Aroshah,
location,YE20067711000,Halwqan,
location,YE20067710900,Madrah,
location,YE20067711400,Wadi Al-Hajr,
location,YE20067810100,Al-Munawb,
location,YE20067810300,Al-Sharaf,
location,YE20067810200,Al-Tanaqi,
location,YE20067910400,Al-Heyjah,
location,YE20067910800,Al-Joub,
location,YE20067910900,Al-Mahareib,
location,YE20067910300,Al-Meshraq,
location,YE20067910600,Al-Nejd,
location,YE20067910100,Arzamah,
location,YE20067910200,Bani Abdallah,
location,YE20067910500,Camat Ghurab,
location,YE20067910700,Decnanah,
location,YE20067911000,Heyjah Salfah,
location,YE20068011000,Al-Aamaq,
location,YE20068011100,Al-Aaroum,
location,YE20068011700,Al-Anabah,
location,YE20068010100,Al-Aslab,
location,YE20068010200,Al-Daqeeqah,
location,YE20068010500,Al-Harf,
location,YE20068010900,Al-Joar,
location,YE20068011400,Al-Lafj,
location,YE20068011500,Al-Manshoum,
location,YE20068011300,Al-Sharaf Al-Marbi,
location,YE20068010800,Al-Shatout,
location,YE20068011200,Al-Shuro,
location,YE20068010600,Al-Solfah,
location,YE20068011600,De Dari,
location,YE20068010400,De Qarn,
location,YE20068010300,Maeenah,
location,YE20068011800,Meshwafah,
location,YE20068010700,Sareeh,
location,YE20068110700,Al-Aghmour,
location,YE20068110500,Al-Dhuhrah,
location,YE20068110400,Al-Meshraq,
location,YE20068110100,Al-Solfah,
location,YE20068110600,Debasher,
location,YE20068110800,Jeerah Al-Alyah,
location,YE20068110200,Mabar,
location,YE20068110300,Merbay,
location,YE20068210700,Al-Thahl,
location,YE20068210100,Aqabah Al-Alyah,
location,YE20068210400,Athwarah,
location,YE20068210500,De Obeid,
location,YE20068210800,Hasah,
location,YE20068210300,Mushayrah,
location,YE20068210200,Oqbat Al-Safel,
location,YE20068210600,Sanbah,
location,YE20068310900,Al-Casr,
location,YE20068311100,Al-Dhola,
location,YE20068310100,Al-Hajb,
location,YE20068310200,Al-Maghrabah,
location,YE20068310800,Al-Matareib,
location,YE20068310400,Al-Sublah,
location,YE20068310700,Deyam,
location,YE20068310600,Habrah,
location,YE20068310300,Mahjar,
location,YE20068310500,Majaherah,
location,YE20068311200,Rabo Al-Saelah,
location,YE20068311000,Ras Al-Mahal,
location,YE20068410900,Aden Bani Yehya,
location,YE20068410100,Al-Ahrob,
location,YE20068411800,Al-Alwaj,
location,YE20068411500,Al-Ashmour,
location,YE20068411700,Al-Fahdah,
location,YE20068410500,Al-Heith,
location,YE20068411000,Al-Mabar,
location,YE20068411200,Al-Mahelah,
location,YE20068412100,Al-Maqrodh,
location,YE20068410400,Al-Masaleel,
location,YE20068411600,Al-Qobah,
location,YE20068412000,Al-Sarhah,
location,YE20068410200,Al-Shaihoun,
location,YE20068410300,Al-Shareah,
location,YE20068411100,Al-Taweel,
location,YE20068411300,Al-Zobeir,
location,YE20068410700,Areemat,
location,YE20068410800,Bani Qahtan,
location,YE20068410600,Camat Ghurab,
location,YE20068411900,Jabeit,
location,YE20068411400,Sheabah,
location,YE20068510200,Al-Abr,
location,YE20068510300,Al-Aden,
location,YE20068510600,Al-Meihal,
location,YE20068510500,Al-Wacr,
location,YE20068510100,Nafeedhah,
location,YE20068510400,Wadi Al-Samdi,
location,YE20068610200,Al-Hejaj,
location,YE20068611100,Al-Raheibah,
location,YE20068610900,Al-Subol,
location,YE20068610800,Al-Thera,
location,YE20068610500,Al-Wahz,
location,YE20068611000,Aroumah,
location,YE20068610600,Jareera,
location,YE20068610100,Makheeryah,
location,YE20068610700,Masqaf,
location,YE20068610400,Naba,
location,YE20068611200,Shab Al-Raei,
location,YE20068610300,Surah,
location,YE20068711000,Al-Aaram,
location,YE20068710500,Al-Aqrun,
location,YE20068710200,Al-Aslaf,
location,YE20068710800,Al-Marzoum,
location,YE20068710300,Al-Sahlah,
location,YE20068710100,Al-Shafawyah Al-Alyah,
location,YE20068710700,Al-Shafawyah Al-Safelah,
location,YE20068710600,Al-Sublah,
location,YE20068710400,Hawrah Al-Olya,
location,YE20068710900,Hawrah Al-Safelah,
location,YE20068711100,Maghrabat Saer,
location,YE20068810400,Al-Shawqab,
location,YE20068810100,Di Thran,
location,YE20068810300,Hajafah,
location,YE20068810500,Thee Calb,
location,YE20068810200,Thee Odanah,
location,YE20068910600,Al-Leihoudh Mountain,
location,YE20068910300,Al-Qarnat,
location,YE20068910100,Al-Raqaei Al-Alei,
location,YE20068910200,Al-Raqai Al-Safel,
location,YE20068910400,Al-Salaf,
location,YE20068910500,Al-Salahi,
location,YE20068910700,Hadyah,
location,YE20068910900,Sabn,
location,YE20068910800,Stour,
location,YE20069010300,Al-Careef,
location,YE20069010100,Al-Hajafah,
location,YE20069010400,Al-Owl Market,
location,YE20069010500,Al-Qarnein,
location,YE20069010200,Majeidarah,
location,YE20069110500,Al-Aaradh,
location,YE20069110100,Al-Mahfad,
location,YE20069110200,Al-Rakb,
location,YE20069110300,Al-Salaf,
location,YE20069110400,Al-Zadi,
location,YE20069110600,Nouban,
location,YE20069210300,Al-Aredhah,
location,YE20069210400,Al-Awadi,
location,YE20069210100,Al-Rojabah,
location,YE20069210200,Al-Souq (Market),
location,YE20069310800,Al-Matnoum,
location,YE20069310500,Al-Mawer,
location,YE20069310300,Al-Mujawerah,
location,YE20069310700,Al-Sabahi,
location,YE20069310100,Al-Safeh,
location,YE20069310600,Kheiur Mountain,
location,YE20069310200,Mahelah,
location,YE20069310400,Sheaf Castle,
location,YE20072110800,Al-Juraf,
location,YE20072111000,Al-Lakeimah,
location,YE20072110300,Al-Manarah,
location,YE20072110100,Al-Qaryah Al-Alei,
location,YE20072110700,Al-Salb,
location,YE20072110400,Al-Teen,
location,YE20072110500,Bait Al-Manari,
location,YE20072110600,Bani Ghasheem,
location,YE20072100101,Bani Ghasheem,
location,YE20072110900,Wadi Al-Qaryah,
location,YE20072110200,القرية السافل,
location,YE20072210300,Al-Jarat,
location,YE20072210600,Al-Jazabyah,
location,YE20072210500,Al-Lakeima,
location,YE20072210200,Al-Qaryah,
location,YE20072210400,Al-Sharqi,
location,YE20072210100,Bait Al-Nahari,
location,YE20072310700,Al-Aqrouth,
location,YE20072310900,Al-Cadeed,
location,YE20072310400,Al-Hajr,
location,YE20072310600,Al-Qareyatein,
location,YE20072310100,Al-Rawha'a,
location,YE20072310200,Al-Sharaf,
location,YE20072310800,Al-Shawar Al-Ali,
location,YE20072310300,Al-Shewar Al-Safel,
location,YE20072310500,Sufal Al-Naqeel,
location,YE20072410300,Al-Cawcabah,
location,YE20072410700,Al-Rabeedh Al-Ali,
location,YE20072410800,Al-Rabeedh Al-Safel,
location,YE20072410500,Al-Rawyah,
location,YE20072410200,Al-Saheelah,
location,YE20072410600,Al-Shawhat,
location,YE20072410100,Juadah,
location,YE20072410400,Thoblah,
location,YE20072510300,Adhass,
location,YE20072510200,Al-Careef,
location,YE20072510600,Al-Codf,
location,YE20072510100,Al-Dhuhrah,
location,YE20072510400,Al-Naqee'e,
location,YE20072510500,Mawrah,
location,YE20072612300,Al-Badyah,
location,YE20072614400,Al-Cadafah,
location,YE20072610900,Al-Daimah,
location,YE20072614700,Al-Deerah,
location,YE20072611800,Al-Doweir,
location,YE20072611000,Al-Hamrah,
location,YE20072611600,Al-Haweijah Al-Safelah,
location,YE20072612200,Al-Hazayez,
location,YE20072611700,Al-Howeijah Al-Alyah,
location,YE20072611300,Al-Hudhn,
location,YE20072613900,Al-Hudhn Al-Aala,
location,YE20072613700,Al-Jabal,
location,YE20072610300,Al-Jabal Al-Aali,
location,YE20072610200,Al-Jabal Al-Safel,
location,YE20072614900,Al-Jah,
location,YE20072612600,Al-Jahrah,
location,YE20072612000,Al-Lacamah,
location,YE20072610100,Al-Mahajer,
location,YE20072613100,Al-Mahal,
location,YE20072612900,Al-Mahareib,
location,YE20072610500,Al-Maheilees,
location,YE20072611200,Al-Marbah,
location,YE20072613800,Al-Masatah,
location,YE20072610700,Al-Mashames,
location,YE20072611400,Al-Mawh,
location,YE20072613500,Al-Menshah,
location,YE20072612100,Al-Qaedah,
location,YE20072614800,Al-Qaryah,
location,YE20072613000,Al-Qaryah,
location,YE20072613300,Al-Rakb,
location,YE20072610600,Al-Rawnah,
location,YE20072614300,Al-Rowayha,
location,YE20072612400,Al-Sabah,
location,YE20072614100,Al-Shabwah,
location,YE20072611500,Al-Shoub,
location,YE20072610800,Al-Shuaybah,
location,YE20072611900,Araqyah,
location,YE20072614000,Bait Al-Badani,
location,YE20072614200,Bait Al-Ghaban,
location,YE20072611100,Bait Al-Heijah,
location,YE20072612500,Bait Al-Manoub,
